fylke,school,program,occurrence,category,grep_code,level,year,round,points,status
Vestland,Austevoll vidaregåande skule,Fiske og fangst,0,NA,NAFFA2----,Vg2,2024,3,41.4,points
Vestland,Austevoll vidaregåande skule,Fiske og fangst,0,NA,NAFFA2----,Vg2,2025,3,44.3,points
Vestland,Austevoll vidaregåande skule,Fiske og fangst,0,NA,NAFFA2----,Vg2,2026,3,40.0,points
Vestland,Austevoll vidaregåande skule,Maritime fag,0,TP,TPMAR2----,Vg2,2024,3,35.0,points
Vestland,Austevoll vidaregåande skule,Maritime fag,0,TP,TPMAR2----,Vg2,2025,3,,open
Vestland,Austevoll vidaregåande skule,Maritime fag,0,TP,TPMAR2----,Vg2,2026,3,26.3,points
Vestland,Austrheim vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2020,3,30.0,points
Vestland,Austrheim vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2024,3,32.5,points
Vestland,Austrheim vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2025,3,,open
Vestland,Austrheim vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2026,3,,open
Vestland,Austrheim vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2020,3,32.7,points
Vestland,Austrheim vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2024,3,35.6,points
Vestland,Austrheim vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2025,3,30.6,points
Vestland,Austrheim vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2026,3,24.7,points
Vestland,Austrheim vidaregåande skule,Naturbruk,0,NA,NANAB1----,Vg1,2024,3,25.0,points
Vestland,Austrheim vidaregåande skule,Naturbruk,0,NA,NANAB1----,Vg1,2025,3,33.9,points
Vestland,Austrheim vidaregåande skule,Naturbruk,0,NA,NANAB1----,Vg1,2026,3,29.8,points
Vestland,Austrheim vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,,open
Vestland,Austrheim vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2024,3,,open
Vestland,Austrheim vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2025,3,,open
Vestland,Austrheim vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2026,3,29.4,points
Vestland,Austrheim vidaregåande skule,Teknikk og industriell produksjon,0,TP,TPTIP1----,Vg1,2020,3,32.0,points
Vestland,Austrheim vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2024,3,36.9,points
Vestland,Austrheim vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2025,3,35.6,points
Vestland,Austrheim vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2026,3,31.1,points
Vestland,Austrheim vidaregåande skule,Akvakultur,0,NA,NAAKV2----,Vg2,2024,3,,open
Vestland,Austrheim vidaregåande skule,Akvakultur,0,NA,NAAKV2----,Vg2,2025,3,24.3,points
Vestland,Austrheim vidaregåande skule,Akvakultur,0,NA,NAAKV2----,Vg2,2026,3,,open
Vestland,Austrheim vidaregåande skule,Anleggsteknikk,0,BA,BAANL2----,Vg2,2024,3,34.3,points
Vestland,Austrheim vidaregåande skule,Anleggsteknikk,0,BA,BAANL2----,Vg2,2025,3,36.3,points
Vestland,Austrheim vidaregåande skule,Anleggsteknikk,0,BA,BAANL2----,Vg2,2026,3,40.0,points
Vestland,Austrheim vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2024,3,20.0,points
Vestland,Austrheim vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2025,3,,open
Vestland,Austrheim vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2026,3,,open
Vestland,Austrheim vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2024,3,36.3,points
Vestland,Austrheim vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2025,3,37.5,points
Vestland,Austrheim vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2026,3,33.8,points
Vestland,Austrheim vidaregåande skule,Kjøretøy,0,TP,TPKJT2----,Vg2,2024,3,,open
Vestland,Austrheim vidaregåande skule,Kjøretøy,0,TP,TPKJT2----,Vg2,2026,3,,open
Vestland,Austrheim vidaregåande skule,Maritime fag,0,TP,TPMAR2----,Vg2,2024,3,36.3,points
Vestland,Austrheim vidaregåande skule,Maritime fag,0,TP,TPMAR2----,Vg2,2025,3,27.8,points
Vestland,Austrheim vidaregåande skule,Maritime fag,0,TP,TPMAR2----,Vg2,2026,3,32.5,points
Vestland,Austrheim vidaregåande skule,Overflateteknikk,0,BA,BAOFT2----,Vg2,2026,3,,open
Vestland,Austrheim vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2024,3,,open
Vestland,Austrheim vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2025,3,,open
Vestland,Austrheim vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2026,3,,open
Vestland,Bergen katedralskole,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,46.3,points
Vestland,Bergen katedralskole,Studiespesialisering,0,ST,STUSP1----,Vg1,2024,3,45.6,points
Vestland,Bergen katedralskole,Studiespesialisering,0,ST,STUSP1----,Vg1,2025,3,45.3,points
Vestland,Bergen katedralskole,Studiespesialisering,0,ST,STUSP1----,Vg1,2026,3,44.4,points
Vestland,Bergen katedralskole,"Studiespesialisering, forberedende IB",0,ST,STUSP1----,Vg1,2026,3,36.7,points
Vestland,Bømlo vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2024,3,,open
Vestland,Bømlo vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2025,3,23.3,points
Vestland,Bømlo vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2026,3,,open
Vestland,Bømlo vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2020,3,28.0,points
Vestland,Bømlo vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2024,3,31.4,points
Vestland,Bømlo vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2025,3,,open
Vestland,Bømlo vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2026,3,30.4,points
Vestland,Bømlo vidaregåande skule,Naturbruk,0,NA,NANAB1----,Vg1,2024,3,28.8,points
Vestland,Bømlo vidaregåande skule,Naturbruk,0,NA,NANAB1----,Vg1,2025,3,,open
Vestland,Bømlo vidaregåande skule,Naturbruk,0,NA,NANAB1----,Vg1,2026,3,,open
Vestland,Bømlo vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,,open
Vestland,Bømlo vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2024,3,,open
Vestland,Bømlo vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2025,3,41.6,points
Vestland,Bømlo vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2026,3,36.9,points
Vestland,Bømlo vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2024,3,,open
Vestland,Bømlo vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2025,3,,open
Vestland,Bømlo vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2026,3,,open
Vestland,Bømlo vidaregåande skule,Akvakultur,0,NA,NAAKV2----,Vg2,2024,3,35.7,points
Vestland,Bømlo vidaregåande skule,Akvakultur,0,NA,NAAKV2----,Vg2,2025,3,21.4,points
Vestland,Bømlo vidaregåande skule,Akvakultur,0,NA,NAAKV2----,Vg2,2026,3,,open
Vestland,Bømlo vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2024,3,36.3,points
Vestland,Bømlo vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2025,3,35.7,points
Vestland,Bømlo vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2026,3,36.3,points
Vestland,Bømlo vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2024,3,35.0,points
Vestland,Bømlo vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2025,3,,open
Vestland,Bømlo vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2026,3,,open
Vestland,Bømlo vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2024,3,27.1,points
Vestland,Bømlo vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2025,3,,open
Vestland,Bømlo vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2026,3,,open
Vestland,Bømlo vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2024,3,37.5,points
Vestland,Bømlo vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2025,3,,open
Vestland,Bømlo vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2026,3,25.0,points
Vestland,Bømlo vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2024,3,,open
Vestland,Bømlo vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2026,3,22.2,points
Vestland,Bømlo vidaregåande skule,Maritime fag,0,TP,TPMAR2----,Vg2,2024,3,32.5,points
Vestland,Bømlo vidaregåande skule,Maritime fag,0,TP,TPMAR2----,Vg2,2025,3,31.3,points
Vestland,Bømlo vidaregåande skule,Maritime fag,0,TP,TPMAR2----,Vg2,2026,3,33.8,points
Vestland,Bømlo vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2024,3,25.7,points
Vestland,Bømlo vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2025,3,27.1,points
Vestland,Bømlo vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2026,3,,open
Vestland,Bømlo vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2024,3,26.3,points
Vestland,Bømlo vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2025,3,30.0,points
Vestland,Bømlo vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2026,3,,open
Vestland,Dale vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2020,3,,open
Vestland,Dale vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2024,3,,open
Vestland,Dale vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2025,3,,open
Vestland,Dale vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2026,3,41.3,points
Vestland,Dale vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,,open
Vestland,Dale vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2024,3,,open
Vestland,Dale vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2025,3,43.4,points
Vestland,Dale vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2026,3,39.6,points
Vestland,Dale vidaregåande skule,Teknikk og industriell produksjon,0,TP,TPTIP1----,Vg1,2020,3,,open
Vestland,Dale vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2024,3,39.1,points
Vestland,Dale vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2025,3,,open
Vestland,Dale vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2026,3,,open
Vestland,Dale vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2025,3,,open
Vestland,Dale vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2026,3,,open
Vestland,Dale vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2024,3,,open
Vestland,Dale vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2025,3,,open
Vestland,Dale vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2026,3,23.8,points
Vestland,Dale vidaregåande skule,Påbygg gen studiekomp e/yrkeskomp,0,PB,PBPBY3----,Vg3,2026,3,,open
Vestland,Dale vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2024,3,27.1,points
Vestland,Dale vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2025,3,28.8,points
Vestland,Dale vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2026,3,,open
Vestland,Eid vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2024,3,30.6,points
Vestland,Eid vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2025,3,,open
Vestland,Eid vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2026,3,35.0,points
Vestland,Eid vidaregåande skule,Elektrofag,0,EL,ELELE1----,Vg1,2020,3,30.7,points
Vestland,Eid vidaregåande skule,"Frisør, blomar, interiør og eksponeringdesign",0,FD,FDFRI2----,Vg1,2020,3,,open
Vestland,Eid vidaregåande skule,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,FDFBI1----,Vg1,2024,3,38.7,points
Vestland,Eid vidaregåande skule,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,FDFBI1----,Vg1,2025,3,36.5,points
Vestland,Eid vidaregåande skule,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,FDFBI1----,Vg1,2026,3,33.8,points
Vestland,Eid vidaregåande skule,"Handverk, design og produktutvikling",0,DT,DTDTH1----,Vg1,2020,3,,open
Vestland,Eid vidaregåande skule,"Helse- og oppvekstfag, SK 3 år",0,HS,HSHSF1----,Vg1,2025,3,,open
Vestland,Eid vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,,open
Vestland,Eid vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2024,3,,open
Vestland,Eid vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2025,3,,open
Vestland,Eid vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2026,3,,open
Vestland,Eid vidaregåande skule,Teknikk og industriell produksjon,0,TP,TPTIP1----,Vg1,2020,3,29.3,points
Vestland,Eid vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2024,3,,open
Vestland,Eid vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2025,3,22.8,points
Vestland,Eid vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2026,3,33.4,points
Vestland,Eid vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2024,3,37.1,points
Vestland,Eid vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2025,3,,open
Vestland,Eid vidaregåande skule,Automatisering,0,EL,ELAUT2----,Vg2,2026,3,27.1,points
Vestland,Eid vidaregåande skule,Datateknologi og elektronikk,0,EL,ELDEL2----,Vg2,2024,3,31.4,points
Vestland,Eid vidaregåande skule,Datateknologi og elektronikk,0,EL,ELDEL2----,Vg2,2025,3,,open
Vestland,Eid vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2024,3,38.6,points
Vestland,Eid vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2025,3,32.9,points
Vestland,Eid vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2026,3,32.9,points
Vestland,Eid vidaregåande skule,Frisør,0,FD,FDFRI2----,Vg2,2024,3,,open
Vestland,Eid vidaregåande skule,Frisør,0,FD,FDFRI2----,Vg2,2025,3,34.3,points
Vestland,Eid vidaregåande skule,Frisør,0,FD,FDFRI2----,Vg2,2026,3,,open
Vestland,Eid vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2025,3,33.8,points
Vestland,Eid vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2026,3,,open
Vestland,Eid vidaregåande skule,Interiør og eksponeringsdesign,0,FD,FDIED2----,Vg2,2024,3,,open
Vestland,Eid vidaregåande skule,Interiør og eksponeringsdesign,0,FD,FDIED2----,Vg2,2025,3,38.6,points
Vestland,Eid vidaregåande skule,Interiør og eksponeringsdesign,0,FD,FDIED2----,Vg2,2026,3,25.7,points
Vestland,Eid vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2024,3,,open
Vestland,Eid vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2025,3,,open
Vestland,Eid vidaregåande skule,Automatiseringsfaget,0,EL,ELAUT3----,Vg3,2026,3,,open
Vestland,Eid vidaregåande skule,Påbygg gen studiekomp e/yrkeskomp,0,PB,PBPBY3----,Vg3,2026,3,35.0,points
Vestland,Eid vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2024,3,33.8,points
Vestland,Eid vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2025,3,38.8,points
Vestland,Eid vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2026,3,32.9,points
Vestland,Firda vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2020,3,,open
Vestland,Firda vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2024,3,,open
Vestland,Firda vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2025,3,,open
Vestland,Firda vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2026,3,,open
Vestland,Firda vidaregåande skule,"Musikk, dans og drama med dans",0,MD,MDMUS2----,Vg1,2020,3,48.0,points
Vestland,Firda vidaregåande skule,"Musikk, dans og drama med drama",0,MD,MDMUS2----,Vg1,2020,3,41.7,points
Vestland,Firda vidaregåande skule,"Musikk, dans og drama med musikk",0,MD,MDMUS2----,Vg1,2020,3,32.3,points
Vestland,Firda vidaregåande skule,"Musikk, dans og drama, dans",0,MD,MDMDD1----,Vg1,2024,3,,open
Vestland,Firda vidaregåande skule,"Musikk, dans og drama, dans",0,MD,MDMDD1----,Vg1,2025,3,33.4,points
Vestland,Firda vidaregåande skule,"Musikk, dans og drama, dans",0,MD,MDMDD1----,Vg1,2026,3,,open
Vestland,Firda vidaregåande skule,"Musikk, dans og drama, drama",0,MD,MDMDD1----,Vg1,2024,3,,open
Vestland,Firda vidaregåande skule,"Musikk, dans og drama, drama",0,MD,MDMDD1----,Vg1,2025,3,,open
Vestland,Firda vidaregåande skule,"Musikk, dans og drama, drama",0,MD,MDMDD1----,Vg1,2026,3,,open
Vestland,Firda vidaregåande skule,"Musikk, dans og drama, musikk",0,MD,MDMDD1----,Vg1,2024,3,,open
Vestland,Firda vidaregåande skule,"Musikk, dans og drama, musikk",0,MD,MDMDD1----,Vg1,2025,3,,open
Vestland,Firda vidaregåande skule,"Musikk, dans og drama, musikk",0,MD,MDMDD1----,Vg1,2026,3,29.4,points
Vestland,Firda vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,,open
Vestland,Firda vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2024,3,,open
Vestland,Firda vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2025,3,27.5,points
Vestland,Firda vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2026,3,,open
Vestland,Fitjar vidaregåande skule,"Frisør, blomar, interiør og eksponeringdesign",0,FD,FDFRI2----,Vg1,2020,3,,open
Vestland,Fitjar vidaregåande skule,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,FDFBI1----,Vg1,2024,3,,open
Vestland,Fitjar vidaregåande skule,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,FDFBI1----,Vg1,2025,3,,open
Vestland,Fitjar vidaregåande skule,"Frisør, blomster, interiør og eksponeringsdesign",0,FD,FDFBI1----,Vg1,2026,3,,open
Vestland,Fitjar vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2020,3,,open
Vestland,Fitjar vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2024,3,26.0,points
Vestland,Fitjar vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2025,3,12.1,points
Vestland,Fitjar vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2026,3,,open
Vestland,Fitjar vidaregåande skule,"Helse- og oppvekstfag, SK 3 år",0,HS,HSHSF1----,Vg1,2025,3,,open
Vestland,Fitjar vidaregåande skule,"Helse- og oppvekstfag, SK 3 år",0,HS,HSHSF1----,Vg1,2026,3,29.4,points
Vestland,Fitjar vidaregåande skule,Restaurant- og matfag,0,RM,RMRMF1----,Vg1,2020,3,,open
Vestland,Fitjar vidaregåande skule,Restaurant- og matfag,0,RM,RMRMF1----,Vg1,2024,3,28.1,points
Vestland,Fitjar vidaregåande skule,Restaurant- og matfag,0,RM,RMRMF1----,Vg1,2025,3,,open
Vestland,Fitjar vidaregåande skule,Restaurant- og matfag,0,RM,RMRMF1----,Vg1,2026,3,39.7,points
Vestland,Fitjar vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2024,3,28.8,points
Vestland,Fitjar vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2025,3,,open
Vestland,Fitjar vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2026,3,,open
Vestland,Fitjar vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2024,3,26.3,points
Vestland,Fitjar vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2025,3,,open
Vestland,Fitjar vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2026,3,23.3,points
Vestland,Fitjar vidaregåande skule,Kokk- og servitørfag,0,RM,RMKOS2----,Vg2,2024,3,28.6,points
Vestland,Fitjar vidaregåande skule,Kokk- og servitørfag,0,RM,RMKOS2----,Vg2,2026,3,,open
Vestland,Fitjar vidaregåande skule,Påbygg gen studiekomp e/yrkeskomp,0,PB,PBPBY3----,Vg3,2026,3,,open
Vestland,Fitjar vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2024,3,36.7,points
Vestland,Fitjar vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2025,3,40.0,points
Vestland,Fitjar vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,PBPBY3----,Vg3,2026,3,,open
Vestland,Flora vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2020,3,,open
Vestland,Flora vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2024,3,28.7,points
Vestland,Flora vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2025,3,20.6,points
Vestland,Flora vidaregåande skule,Bygg- og anleggsteknikk,0,BA,BABAT1----,Vg1,2026,3,,open
Vestland,Flora vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2024,3,,open
Vestland,Flora vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2025,3,29.0,points
Vestland,Flora vidaregåande skule,Elektro og datateknologi,0,EL,ELELE1----,Vg1,2026,3,26.3,points
Vestland,Flora vidaregåande skule,Elektrofag,0,EL,ELELE1----,Vg1,2020,3,,open
Vestland,Flora vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2020,3,37.0,points
Vestland,Flora vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2024,3,39.4,points
Vestland,Flora vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2025,3,29.0,points
Vestland,Flora vidaregåande skule,Helse- og oppvekstfag,0,HS,HSHSF1----,Vg1,2026,3,31.6,points
Vestland,Flora vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2020,3,,open
Vestland,Flora vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2024,3,35.6,points
Vestland,Flora vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2025,3,38.8,points
Vestland,Flora vidaregåande skule,Idrettsfag,0,ID,IDRET1----,Vg1,2026,3,39.9,points
Vestland,Flora vidaregåande skule,"Sal, service og reiseliv",0,SR,SRSSR1----,Vg1,2020,3,,open
Vestland,Flora vidaregåande skule,"Salg, service og reiseliv",0,SR,SRSSR1----,Vg1,2024,3,,open
Vestland,Flora vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2020,3,,open
Vestland,Flora vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2024,3,,open
Vestland,Flora vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2025,3,,open
Vestland,Flora vidaregåande skule,Studiespesialisering,0,ST,STUSP1----,Vg1,2026,3,30.0,points
Vestland,Flora vidaregåande skule,Teknikk og industriell produksjon,0,TP,TPTIP1----,Vg1,2020,3,,open
Vestland,Flora vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2024,3,0.0,filled_no_points
Vestland,Flora vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2025,3,16.5,points
Vestland,Flora vidaregåande skule,Teknologi- og industrifag,0,TP,TPTIP1----,Vg1,2026,3,,open
Vestland,Flora vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2024,3,,open
Vestland,Flora vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2025,3,,open
Vestland,Flora vidaregåande skule,Barne- og ungdomsarbeider,0,HS,HSBUA2----,Vg2,2026,3,,open
Vestland,Flora vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2024,3,32.9,points
Vestland,Flora vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2025,3,32.9,points
Vestland,Flora vidaregåande skule,Elenergi og ekom,0,EL,ELELE2----,Vg2,2026,3,,open
Vestland,Flora vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2024,3,26.3,points
Vestland,Flora vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2025,3,,open
Vestland,Flora vidaregåande skule,Helsearbeiderfag,0,HS,HSHEA2----,Vg2,2026,3,,open
Vestland,Flora vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2024,3,,open
Vestland,Flora vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2025,3,,open
Vestland,Flora vidaregåande skule,Industriteknologi,0,TP,TPPIN2----,Vg2,2026,3,,open
Vestland,Flora vidaregåande skule,Rørlegger,0,BA,BARLF2----,Vg2,2024,3,,open
Vestland,Flora vidaregåande skule,Rørlegger,0,BA,BARLF2----,Vg2,2026,3,25.7,points
Vestland,Flora vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2024,3,,open
Vestland,Flora vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2025,3,,open
Vestland,Flora vidaregåande skule,Tømrer,0,BA,BATMF2----,Vg2,2026,3,,open
Vestland,Flora vidaregåande skule,Påbygg gen studiekomp e/yrkeskomp,0,PB,PBPBY3----,Vg3,2026,3,,open
