school,fylke,program,occurrence,level,category,year,round,expected,spread,p_fill,history_years
Asker,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,43.2,5.6,0.767,3
Bjertnes,Akershus,Bygg- og anleggsteknikk,0,Vg1,BA,2027,2,29.0,5.6,0.736,3
Bjertnes,Akershus,Elektro og datateknologi,0,Vg1,EL,2027,2,37.9,5.6,0.829,3
Bjertnes,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,31.3,7.0,0.368,0
Bjertnes,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,30.2,5.6,0.75,3
Bjertnes,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,38.9,5.6,0.682,3
Bjørkelangen,Akershus,Elektro og datateknologi,0,Vg1,EL,2027,2,29.9,5.6,0.793,3
Bjørkelangen,Akershus,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2027,2,23.0,5.6,0.678,2
Bjørkelangen,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,26.4,5.6,0.683,3
Bjørkelangen,Akershus,Idrettsfag,0,Vg1,ID,2027,2,39.4,5.6,0.72,3
Bjørkelangen,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,29.2,5.6,0.713,3
Bjørkelangen,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,33.8,6.5,0.424,1
Bjørkelangen,Akershus,Teknologi- og industrifag,0,Vg1,TP,2027,2,26.2,5.6,0.617,2
Bleiker,Akershus,Elektro og datateknologi,0,Vg1,EL,2027,2,36.4,5.6,0.852,3
Bleiker,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,33.6,5.6,0.743,3
Bleiker,Akershus,Idrettsfag,0,Vg1,ID,2027,2,43.6,5.6,0.782,3
Bleiker,Akershus,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2027,2,37.9,7.0,0.406,0
Bleiker,Akershus,Medier og kommunikasjon,0,Vg1,MK,2027,2,38.9,5.6,0.725,3
Bleiker,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,36.1,5.6,0.775,3
Bleiker,Akershus,Teknologi- og industrifag,0,Vg1,TP,2027,2,34.1,5.6,0.83,3
Drømtorp,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,27.8,7.0,0.284,0
Drømtorp,Akershus,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2027,2,30.7,5.6,0.5,2
Drømtorp,Akershus,Medier og kommunikasjon,0,Vg1,MK,2027,2,33.3,6.5,0.365,1
Drømtorp,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,28.0,6.5,0.396,1
Dønski,Akershus,Idrettsfag,0,Vg1,ID,2027,2,42.6,5.6,0.824,3
Dønski,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,40.2,5.6,0.747,3
Eidsvoll,Akershus,Bygg- og anleggsteknikk,0,Vg1,BA,2027,2,28.1,5.6,0.704,3
Eidsvoll,Akershus,Elektro og datateknologi,0,Vg1,EL,2027,2,36.1,5.6,0.797,3
Eidsvoll,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,28.8,5.6,0.687,3
Eidsvoll,Akershus,Idrettsfag,0,Vg1,ID,2027,2,37.7,5.6,0.561,2
Eidsvoll,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,37.2,7.0,0.322,0
Eidsvoll,Akershus,Teknologi- og industrifag,0,Vg1,TP,2027,2,30.6,5.6,0.773,3
Eikeli,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,31.5,6.5,0.427,1
Eikeli,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,38.1,7.0,0.292,0
Frogn,Akershus,Idrettsfag,0,Vg1,ID,2027,2,37.0,5.6,0.736,3
Frogn,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,28.5,5.6,0.729,3
Frogn,Akershus,"Salg, service og reiseliv, SK",0,Vg1,SR,2027,2,34.1,5.6,0.698,3
Frogn,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,33.4,6.5,0.417,1
Hvam,Akershus,Idrettsfag,0,Vg1,ID,2027,2,33.5,5.6,0.555,2
Hvam,Akershus,Medier og kommunikasjon,0,Vg1,MK,2027,2,27.3,6.5,0.432,1
Hvam,Akershus,Naturbruk,0,Vg1,NA,2027,2,28.4,6.5,0.555,1
Hvam,Akershus,"Naturbruk, energi-/miljøfag, SK 3 år",0,Vg1,NA,2027,2,27.5,6.5,0.493,1
Hvam,Akershus,"Naturbruk, realfag og dyrekunnskap, SK 3 år",0,Vg1,NA,2027,2,35.7,5.6,0.668,3
Jessheim,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,28.2,5.6,0.77,3
Jessheim,Akershus,"Kunst, design og arkitektur",0,Vg1,KD,2027,2,38.7,5.6,0.734,3
Jessheim,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,29.8,5.6,0.802,3
Jessheim,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,38.6,5.6,0.731,3
Jessheim,Akershus,Teknologi- og industrifag,0,Vg1,TP,2027,2,30.3,5.6,0.854,3
Kjelle,Akershus,Bygg- og anleggsteknikk,0,Vg1,BA,2027,2,25.2,5.6,0.552,2
Kjelle,Akershus,Naturbruk,0,Vg1,NA,2027,2,28.1,5.6,0.566,2
Lillestrøm,Akershus,Medier og kommunikasjon,0,Vg1,MK,2027,2,42.0,5.6,0.839,3
Lillestrøm,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,45.5,5.6,0.82,3
Lillestrøm,Akershus,"Studiespesialisering, forberedende IB",0,Vg1,ST,2027,2,42.1,5.6,0.771,3
Lørenskog,Akershus,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2027,2,32.6,5.6,0.808,3
Lørenskog,Akershus,Idrettsfag,0,Vg1,ID,2027,2,43.8,5.6,0.85,3
Lørenskog,Akershus,"Kunst, design og arkitektur",0,Vg1,KD,2027,2,39.5,5.6,0.778,3
Lørenskog,Akershus,Restaurant- og matfag,0,Vg1,RM,2027,2,29.8,5.6,0.584,2
Lørenskog,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,42.4,5.6,0.775,3
Lørenskog,Akershus,"Studiespesialisering, toppidrett",0,Vg1,ST,2027,2,46.3,5.6,0.78,3
Mailand,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,30.4,5.6,0.77,3
Mailand,Akershus,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2027,2,35.8,5.6,0.808,3
Mailand,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,33.0,5.6,0.802,3
Mailand,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,36.9,5.6,0.732,3
Nadderud,Akershus,Idrettsfag,0,Vg1,ID,2027,2,46.4,5.6,0.886,3
Nadderud,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,46.5,5.6,0.82,3
Nannestad,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,29.3,5.6,0.731,3
Nannestad,Akershus,Idrettsfag,0,Vg1,ID,2027,2,39.2,5.6,0.77,3
Nannestad,Akershus,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2027,2,35.5,5.6,0.768,3
Nannestad,Akershus,Medier og kommunikasjon,0,Vg1,MK,2027,2,33.5,5.6,0.575,2
Nannestad,Akershus,Restaurant- og matfag,0,Vg1,RM,2027,2,26.5,6.5,0.407,1
Nannestad,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,31.6,5.6,0.763,3
Nannestad,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,38.0,5.6,0.694,3
Nes,Akershus,Bygg- og anleggsteknikk,0,Vg1,BA,2027,2,20.6,5.6,0.531,2
Nes,Akershus,Elektro og datateknologi,0,Vg1,EL,2027,2,28.6,5.6,0.74,3
Nes,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,23.2,5.6,0.638,3
Nes,Akershus,Idrettsfag,0,Vg1,ID,2027,2,32.1,5.6,0.671,3
Nes,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,31.6,7.0,0.282,0
Nesbru,Akershus,Bygg- og anleggsteknikk,0,Vg1,BA,2027,2,29.3,5.6,0.801,3
Nesbru,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,38.1,5.6,0.745,3
Nesbru,Akershus,"Studiespesialisering, forberedende IB",0,Vg1,ST,2027,2,38.3,5.6,0.697,3
Nesodden,Akershus,Elektro og datateknologi,0,Vg1,EL,2027,2,32.2,5.6,0.74,3
Nesodden,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,25.0,6.5,0.434,1
Nesodden,Akershus,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2027,2,31.5,6.5,0.457,1
Nesodden,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,33.4,5.6,0.476,2
Roald Amundsen,Akershus,Idrettsfag,0,Vg1,ID,2027,2,41.3,5.6,0.738,3
Roald Amundsen,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,38.9,7.0,0.331,0
Rosenvilde,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,28.6,5.6,0.524,2
Rosenvilde,Akershus,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2027,2,35.9,5.6,0.548,2
Rosenvilde,Akershus,"Kunst, design og arkitektur",0,Vg1,KD,2027,2,31.5,6.5,0.417,1
Rosenvilde,Akershus,Medier og kommunikasjon,0,Vg1,MK,2027,2,34.1,6.5,0.427,1
Rosenvilde,Akershus,Restaurant- og matfag,0,Vg1,RM,2027,2,27.6,5.6,0.599,3
Rosenvilde,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,34.2,5.6,0.537,2
Rud,Akershus,Elektro og datateknologi,0,Vg1,EL,2027,2,33.9,5.6,0.814,3
Rud,Akershus,"Elektro og datateknologi, SK 3 år",0,Vg1,EL,2027,2,37.6,5.6,0.77,3
Rud,Akershus,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2027,2,29.8,5.6,0.698,3
Rud,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,28.1,5.6,0.547,2
Rud,Akershus,"Håndverk, design og produktutvikling",0,Vg1,DT,2027,2,34.2,6.5,0.41,1
Rud,Akershus,Teknologi- og industrifag,0,Vg1,TP,2027,2,30.6,5.6,0.79,3
Rælingen,Akershus,Idrettsfag,0,Vg1,ID,2027,2,31.7,5.6,0.659,3
Rælingen,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,24.3,5.6,0.511,2
Rælingen,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,31.8,6.5,0.367,1
Rælingen,Akershus,"Studiespesialisering, toppidrett",0,Vg1,ST,2027,2,35.9,6.5,0.37,1
Røyken,Akershus,Bygg- og anleggsteknikk,0,Vg1,BA,2027,2,30.6,5.6,0.704,3
Røyken,Akershus,Elektro og datateknologi,0,Vg1,EL,2027,2,34.8,5.6,0.64,2
Røyken,Akershus,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2027,2,31.1,5.6,0.682,3
Røyken,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,32.2,5.6,0.687,3
Røyken,Akershus,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2027,2,35.1,5.6,0.583,2
Røyken,Akershus,"Kunst, design og arkitektur",0,Vg1,KD,2027,2,36.6,7.0,0.357,0
Røyken,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,34.0,5.6,0.717,3
Røyken,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,36.4,6.5,0.41,1
Sandvika,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,32.8,5.6,0.813,3
Sandvika,Akershus,Medier og kommunikasjon,0,Vg1,MK,2027,2,40.4,5.6,0.795,3
Sandvika,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,42.7,5.6,0.775,3
Skedsmo,Akershus,Bygg- og anleggsteknikk,0,Vg1,BA,2027,2,28.1,5.6,0.745,3
Skedsmo,Akershus,Elektro og datateknologi,0,Vg1,EL,2027,2,34.8,5.6,0.837,3
Skedsmo,Akershus,"Håndverk, design og produktutvikling",0,Vg1,DT,2027,2,26.2,5.6,0.546,2
Skedsmo,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,32.2,6.5,0.742,1
Skedsmo,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,35.8,5.6,0.69,3
Ski,Akershus,Idrettsfag,0,Vg1,ID,2027,2,45.2,5.6,0.862,3
Ski,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,43.7,5.6,0.79,3
Stabekk,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,40.5,5.6,0.748,3
Strømmen,Akershus,Elektro og datateknologi,0,Vg1,EL,2027,2,32.1,5.6,0.786,3
Strømmen,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,25.0,5.6,0.549,2
Strømmen,Akershus,Teknologi- og industrifag,0,Vg1,TP,2027,2,30.0,5.6,0.762,3
Sørumsand,Akershus,Elektro og datateknologi,0,Vg1,EL,2027,2,32.0,5.6,0.709,2
Sørumsand,Akershus,Medier og kommunikasjon,0,Vg1,MK,2027,2,33.6,7.0,0.296,0
Sørumsand,Akershus,Restaurant- og matfag,0,Vg1,RM,2027,2,25.6,7.0,0.22,0
Sørumsand,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,35.5,7.0,0.259,0
Sørumsand,Akershus,Teknologi- og industrifag,0,Vg1,TP,2027,2,28.0,5.6,0.556,2
Valler,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,42.7,5.6,0.761,3
Vestby,Akershus,Bygg- og anleggsteknikk,0,Vg1,BA,2027,2,26.5,5.6,0.686,3
Vestby,Akershus,Restaurant- og matfag,0,Vg1,RM,2027,2,25.9,6.5,0.368,1
Vestby,Akershus,"Salg, service og reiseliv",0,Vg1,SR,2027,2,31.4,5.6,0.699,3
Vestby,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,33.7,6.5,0.415,1
Vestby,Akershus,"Studiespesialisering, forskerlinje",0,Vg1,ST,2027,2,28.0,7.0,0.278,0
Ås,Akershus,Elektro og datateknologi,0,Vg1,EL,2027,2,39.2,5.6,0.911,3
Ås,Akershus,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2027,2,35.1,5.6,0.817,3
Ås,Akershus,Helse- og oppvekstfag,0,Vg1,HS,2027,2,37.3,5.6,0.822,3
Ås,Akershus,Idrettsfag,0,Vg1,ID,2027,2,45.5,5.6,0.857,3
Ås,Akershus,"Kunst, design og arkitektur",0,Vg1,KD,2027,2,44.0,5.6,0.787,3
Ås,Akershus,Studiespesialisering,0,Vg1,ST,2027,2,44.2,5.6,0.784,3
Ås,Akershus,"Studiespesialisering, forberedende IB",0,Vg1,ST,2027,2,37.9,6.5,0.547,1
Ås,Akershus,Teknologi- og industrifag,0,Vg1,TP,2027,2,34.9,5.6,0.896,3
Buskerud,Buskerud,Bygg- og anleggsteknikk,0,Vg1,BA,2026,,24.3,5.6,0.706,2
Buskerud,Buskerud,Elektro og datateknologi,0,Vg1,EL,2026,,31.3,5.6,0.807,2
Buskerud,Buskerud,Helse- og oppvekstfag,0,Vg1,HS,2026,,24.1,5.6,0.687,2
Buskerud,Buskerud,Idrettsfag,0,Vg1,ID,2026,,35.4,5.6,0.728,2
Buskerud,Buskerud,Naturbruk,0,Vg1,NA,2026,,23.9,6.5,0.548,1
Buskerud,Buskerud,Restaurant- og matfag,0,Vg1,RM,2026,,22.3,6.5,0.449,1
Buskerud,Buskerud,"Salg, service og reiseliv",0,Vg1,SR,2026,,29.7,5.6,0.721,2
Buskerud,Buskerud,Studiespesialisering,0,Vg1,ST,2026,,33.1,7.0,0.363,0
Buskerud,Buskerud,Teknologi- og industrifag,0,Vg1,TP,2026,,23.8,5.6,0.782,2
Drammen,Buskerud,"Idrettsfag, toppidrett",0,Vg1,ID,2026,,46.4,6.5,0.862,1
Drammen,Buskerud,"Kunst, design og arkitektur",0,Vg1,KD,2026,,39.5,5.6,0.853,2
Drammen,Buskerud,"Salg, service og reiseliv",0,Vg1,SR,2026,,35.5,5.6,0.905,2
Drammen,Buskerud,Studiespesialisering,0,Vg1,ST,2026,,41.2,5.6,0.851,2
Drammen,Buskerud,"Studiespesialisering, entreprenørskap",0,Vg1,ST,2026,,44.5,5.6,0.863,2
Drammen,Buskerud,"Studiespesialisering, forskerlinje",0,Vg1,ST,2026,,32.9,5.6,0.808,2
Drammen,Buskerud,"Studiespesialisering, internasjonalisering",0,Vg1,ST,2026,,34.7,5.6,0.854,2
Eiker,Buskerud,Helse- og oppvekstfag,0,Vg1,HS,2026,,31.4,5.6,0.81,2
Eiker,Buskerud,"Salg, service og reiseliv",0,Vg1,SR,2026,,31.3,5.6,0.842,2
Eiker,Buskerud,Studiespesialisering,0,Vg1,ST,2026,,36.2,5.6,0.769,2
Gol,Buskerud,Idrettsfag,0,Vg1,ID,2026,,33.2,5.6,0.704,2
Gol,Buskerud,Restaurant- og matfag,0,Vg1,RM,2026,,18.5,6.5,0.455,1
Gol,Buskerud,Studiespesialisering,0,Vg1,ST,2026,,28.9,6.5,0.492,1
Hønefoss,Buskerud,Bygg- og anleggsteknikk,0,Vg1,BA,2026,,28.6,5.6,0.813,2
Hønefoss,Buskerud,Elektro og datateknologi,0,Vg1,EL,2026,,35.3,5.6,0.895,2
Hønefoss,Buskerud,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2026,,25.8,5.6,0.788,2
Hønefoss,Buskerud,Helse- og oppvekstfag,0,Vg1,HS,2026,,32.6,5.6,0.794,2
Hønefoss,Buskerud,"Helse- og oppvekstfag, YSK 4 år",0,Vg1,HS,2026,,37.2,6.5,0.751,1
Hønefoss,Buskerud,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2026,,35.0,5.6,0.832,2
Hønefoss,Buskerud,"Kunst, design og arkitektur",0,Vg1,KD,2026,,31.3,6.5,0.564,1
Hønefoss,Buskerud,Medier og kommunikasjon,0,Vg1,MK,2026,,35.4,5.6,0.775,2
Hønefoss,Buskerud,Restaurant- og matfag,0,Vg1,RM,2026,,28.2,5.6,0.698,2
Hønefoss,Buskerud,Teknologi- og industrifag,0,Vg1,TP,2026,,30.3,5.6,0.877,2
Kongsberg,Buskerud,Bygg- og anleggsteknikk,0,Vg1,BA,2026,,26.5,6.5,0.606,1
Kongsberg,Buskerud,Elektro og datateknologi,0,Vg1,EL,2026,,33.7,5.6,0.892,2
Kongsberg,Buskerud,Helse- og oppvekstfag,0,Vg1,HS,2026,,29.5,5.6,0.789,2
Kongsberg,Buskerud,"Håndverk, design og produktutvikling",0,Vg1,DT,2026,,31.7,5.6,0.728,2
Kongsberg,Buskerud,Idrettsfag,0,Vg1,ID,2026,,41.5,5.6,0.829,2
Kongsberg,Buskerud,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2026,,36.0,5.6,0.828,2
Kongsberg,Buskerud,"Musikk, dans og drama",0,Vg1,MD,2026,,19.6,6.5,0.719,1
Kongsberg,Buskerud,Naturbruk,0,Vg1,NA,2026,,27.7,5.6,0.803,2
Kongsberg,Buskerud,Restaurant- og matfag,0,Vg1,RM,2026,,28.6,5.6,0.694,2
Kongsberg,Buskerud,"Salg, service og reiseliv",0,Vg1,SR,2026,,31.7,5.6,0.823,2
Kongsberg,Buskerud,Studiespesialisering,0,Vg1,ST,2026,,36.4,5.6,0.748,2
Kongsberg,Buskerud,Teknologi- og industrifag,0,Vg1,TP,2026,,31.0,5.6,0.873,2
Lier,Buskerud,Elektro og datateknologi,0,Vg1,EL,2026,,35.9,5.6,0.879,2
Lier,Buskerud,"Elektro og datateknologi, helse- og miljøteknologi, studiekompetanse (3 år)",0,Vg1,EL,2026,,30.4,6.5,0.823,1
Lier,Buskerud,"Elektro og datateknologi, studiekompetanse",0,Vg1,EL,2026,,35.1,6.5,0.821,1
Lier,Buskerud,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2026,,27.4,6.5,0.754,1
Lier,Buskerud,Helse- og oppvekstfag,0,Vg1,HS,2026,,31.1,5.6,0.771,2
Lier,Buskerud,"Helse- og oppvekstfag, YSK 4 år",0,Vg1,HS,2026,,35.4,6.5,0.724,1
Lier,Buskerud,"Helse- og oppvekstfag, barne- og ungdomsarbeider, studiekompetanse (3 år)",0,Vg1,HS,2026,,37.0,6.5,0.774,1
Lier,Buskerud,"Helse- og oppvekstfag, studiekompetanse",0,Vg1,HS,2026,,35.9,6.5,0.771,1
Lier,Buskerud,"Salg, service og reiseliv",0,Vg1,SR,2026,,31.9,6.5,0.603,1
Lier,Buskerud,"Salg, service og reiseliv, YSK 4 år",0,Vg1,SR,2026,,32.0,6.5,0.733,1
Numedal,Buskerud,Bygg- og anleggsteknikk,0,Vg1,BA,2026,,26.5,5.6,0.7,2
Numedal,Buskerud,Elektro og datateknologi,0,Vg1,EL,2026,,32.2,5.6,0.801,2
Numedal,Buskerud,Helse- og oppvekstfag,0,Vg1,HS,2026,,26.7,7.0,0.387,0
Numedal,Buskerud,"Salg, service og reiseliv",0,Vg1,SR,2026,,27.4,5.6,0.715,2
Numedal,Buskerud,Studiespesialisering,0,Vg1,ST,2026,,32.8,6.5,0.481,1
Numedal,Buskerud,Teknologi- og industrifag,0,Vg1,TP,2026,,24.4,5.6,0.775,2
Ringerike,Buskerud,Idrettsfag,0,Vg1,ID,2026,,39.2,6.5,0.793,1
Ringerike,Buskerud,"Idrettsfag, toppidrett",0,Vg1,ID,2026,,41.2,6.5,0.717,1
Ringerike,Buskerud,"Musikk, dans og drama",0,Vg1,MD,2026,,21.1,6.5,0.681,1
Ringerike,Buskerud,"Salg, service og reiseliv",0,Vg1,SR,2026,,30.8,5.6,0.791,2
Ringerike,Buskerud,Studiespesialisering,0,Vg1,ST,2026,,35.8,6.5,0.534,1
St.Hallvard,Buskerud,Idrettsfag,0,Vg1,ID,2026,,41.8,5.6,0.878,2
St.Hallvard,Buskerud,"Musikk, dans og drama",0,Vg1,MD,2026,,29.8,6.5,0.785,1
St.Hallvard,Buskerud,Studiespesialisering,0,Vg1,ST,2026,,38.4,5.6,0.807,2
Ål,Buskerud,Bygg- og anleggsteknikk,0,Vg1,BA,2026,,24.0,6.5,0.544,1
Ål,Buskerud,Elektro og datateknologi,0,Vg1,EL,2026,,29.5,5.6,0.796,2
Ål,Buskerud,Helse- og oppvekstfag,0,Vg1,HS,2026,,28.1,5.6,0.676,2
Ål,Buskerud,"Salg, service og reiseliv",0,Vg1,SR,2026,,27.8,5.6,0.71,2
Ål,Buskerud,Teknologi- og industrifag,0,Vg1,TP,2026,,24.3,6.5,0.602,1
Åssiden,Buskerud,Bygg- og anleggsteknikk,0,Vg1,BA,2026,,20.8,5.6,0.736,2
Åssiden,Buskerud,Elektro og datateknologi,0,Vg1,EL,2026,,30.9,5.6,0.835,2
Åssiden,Buskerud,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2026,,23.2,5.6,0.711,2
Åssiden,Buskerud,Helse- og oppvekstfag,0,Vg1,HS,2026,,27.4,5.6,0.717,2
Åssiden,Buskerud,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2026,,30.8,5.6,0.758,2
Åssiden,Buskerud,Medier og kommunikasjon,0,Vg1,MK,2026,,30.8,5.6,0.697,2
Åssiden,Buskerud,Restaurant- og matfag,0,Vg1,RM,2026,,22.8,7.0,0.345,0
Åssiden,Buskerud,Teknologi- og industrifag,0,Vg1,TP,2026,,23.7,5.6,0.811,2
Elverum videregående skole,Innlandet,Bygg- og anleggsteknikk,0,Vg1,BA,2026,2,29.2,5.6,0.583,3
Elverum videregående skole,Innlandet,Elektro og datateknologi,0,Vg1,EL,2026,2,35.5,4.4,0.805,6
Elverum videregående skole,Innlandet,Helse- og oppvekstfag,0,Vg1,HS,2026,2,29.4,6.5,0.47,1
Elverum videregående skole,Innlandet,Idrettsfag,0,Vg1,ID,2026,2,41.7,4.4,0.672,5
Elverum videregående skole,Innlandet,"Salg, service og reiseliv",0,Vg1,SR,2026,2,28.6,5.6,0.577,3
Elverum videregående skole,Innlandet,Studiespesialisering,0,Vg1,ST,2026,2,37.6,6.5,0.35,1
Elverum videregående skole,Innlandet,"Studiespesialisering, forberedende IB",0,Vg1,ST,2026,2,38.9,5.6,0.395,2
Elverum videregående skole,Innlandet,Teknologi- og industrifag,0,Vg1,TP,2026,2,31.8,4.4,0.699,5
Elverum videregående skole,Innlandet,Barne- og ungdomsarbeider,0,Vg2,HS,2026,2,29.4,4.4,0.648,4
Elverum videregående skole,Innlandet,"Bilskade, lakk og karosseri",0,Vg2,TP,2026,2,26.7,4.4,0.669,4
Elverum videregående skole,Innlandet,Elenergi og ekom,0,Vg2,EL,2026,2,42.1,4.4,0.793,5
Elverum videregående skole,Innlandet,Helsearbeiderfag,0,Vg2,HS,2026,2,31.0,5.6,0.607,2
Elverum videregående skole,Innlandet,Helseservicefag,0,Vg2,HS,2026,2,29.1,4.4,0.652,4
Elverum videregående skole,Innlandet,Idrettsfag,1,Vg2,ID,2026,2,31.0,6.5,0.346,1
Elverum videregående skole,Innlandet,Industriteknologi,0,Vg2,TP,2026,2,33.1,4.4,0.658,5
Elverum videregående skole,Innlandet,International baccalaureate,0,Vg2,ST,2026,2,38.7,4.4,0.768,6
Elverum videregående skole,Innlandet,Realfag,0,Vg2,ST,2026,2,29.1,5.6,0.471,3
Elverum videregående skole,Innlandet,Salg og reiseliv,0,Vg2,SR,2026,2,30.3,7.0,0.333,0
Elverum videregående skole,Innlandet,"Salg og reiseliv, YSK 4 år",0,Vg2,SR,2026,2,30.5,7.0,0.287,0
Elverum videregående skole,Innlandet,"Språk, samfunn og økonomi",0,Vg2,ST,2026,2,30.9,6.5,0.351,1
Elverum videregående skole,Innlandet,Tømrer,0,Vg2,BA,2026,2,29.4,4.4,0.647,4
Gausdal videregående skole,Innlandet,Idrettsfag,0,Vg1,ID,2026,2,38.1,5.6,0.498,2
Gausdal videregående skole,Innlandet,Studiespesialisering,0,Vg1,ST,2026,2,36.5,6.5,0.362,1
Gausdal videregående skole,Innlandet,Idrettsfag,1,Vg2,ID,2026,2,26.8,5.6,0.375,2
Gausdal videregående skole,Innlandet,Realfag,0,Vg2,ST,2026,2,29.7,5.6,0.367,2
Gausdal videregående skole,Innlandet,"Språk, samfunn og økonomi",0,Vg2,ST,2026,2,28.4,6.5,0.315,1
Gjøvik videregående skole,Innlandet,Bygg- og anleggsteknikk,0,Vg1,BA,2026,2,29.6,4.4,0.745,6
Gjøvik videregående skole,Innlandet,"Frisør, blomster, interiør og eksponeringsdesign",0,Vg1,FD,2026,2,29.7,6.5,0.43,1
Gjøvik videregående skole,Innlandet,Helse- og oppvekstfag,0,Vg1,HS,2026,2,28.7,5.6,0.527,3
Gjøvik videregående skole,Innlandet,"Helse- og oppvekstfag, SK 3 år",0,Vg1,HS,2026,2,40.6,4.4,0.716,4
Gjøvik videregående skole,Innlandet,Informasjonsteknologi og medieproduksjon,0,Vg1,IM,2026,2,36.5,5.6,0.583,3
Gjøvik videregående skole,Innlandet,"Kunst, design og arkitektur",0,Vg1,KD,2026,2,37.0,4.4,0.636,5
Gjøvik videregående skole,Innlandet,Medier og kommunikasjon,0,Vg1,MK,2026,2,35.6,4.4,0.631,4
Gjøvik videregående skole,Innlandet,"Musikk, dans og drama, drama",0,Vg1,MD,2026,2,37.0,5.6,0.413,2
Gjøvik videregående skole,Innlandet,"Musikk, dans og drama, musikk",0,Vg1,MD,2026,2,37.6,6.5,0.461,1
Gjøvik videregående skole,Innlandet,"Salg, service og reiseliv",0,Vg1,SR,2026,2,33.1,4.4,0.587,4
